City,Date,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Temperature,Humidity,WindSpeed,WindDirection,Rain,month,day_of_week,day_of_year
Delhi,2022-08-13,118.7,517.3,126.5,52.6,210.6,33.6,0.32,95.3,30.3,7.23,16.11,2.54,400.7,Good,29.704166666666666,74.20833333333333,3.6275,129.5,0.6000000000000001,8,5,225
Delhi,2022-08-14,436.1,271.6,17.8,123.5,22.7,17.9,8.23,59.6,183.6,12.62,5.16,2.44,77.3,Severe,27.945833333333336,86.375,1.85875,196.25,8.0,8,6,226
Delhi,2022-08-15,72.7,252.8,92.3,104.1,94.9,30.6,1.69,91.0,1.8,9.0,27.2,3.92,495.2,Satisfactory,28.075,81.29166666666667,2.919166666666667,94.5,0.30000000000000004,8,0,227
Delhi,2022-08-16,160.4,116.7,88.6,112.3,104.7,17.2,1.59,97.8,27.8,2.64,12.68,7.67,462.7,Severe,27.816666666666666,77.29166666666667,6.082916666666667,97.75,6.6,8,1,228
Delhi,2022-08-17,246.3,526.5,39.9,124.7,249.5,26.4,3.39,80.0,8.4,17.59,7.74,5.29,193.7,Good,28.491666666666664,75.33333333333333,4.355416666666667,140.70833333333334,0.6,8,2,229
Delhi,2022-08-18,477.6,59.1,17.6,130.4,224.1,7.1,6.27,26.1,140.1,14.02,21.27,1.9,341.9,Satisfactory,29.40833333333333,72.70833333333333,2.4854166666666666,215.08333333333334,0.6000000000000001,8,3,230
Delhi,2022-08-19,8.9,301.4,54.5,9.5,123.8,13.2,2.49,48.8,23.0,4.91,14.65,1.93,14.8,Good,29.941666666666666,72.04166666666667,3.4358333333333335,278.2916666666667,0.7000000000000001,8,4,231
Delhi,2022-08-20,458.7,145.6,54.3,135.5,66.7,45.7,7.06,66.0,197.9,1.46,7.49,6.51,176.0,Good,27.670833333333334,81.83333333333333,1.5470833333333334,203.83333333333334,4.5,8,5,232
Delhi,2022-08-21,329.7,309.1,159.7,58.9,13.4,38.0,5.31,93.4,79.6,9.12,29.34,0.37,183.3,Satisfactory,29.620833333333334,75.79166666666667,1.8979166666666665,271.2916666666667,0.1,8,6,233
Delhi,2022-08-22,236.6,93.7,180.5,95.1,8.6,4.6,7.8,3.0,141.8,11.48,13.73,9.79,92.7,Severe,29.337500000000002,77.04166666666667,2.455416666666667,165.375,11.9,8,0,234
Delhi,2022-08-23,48.1,129.3,176.6,77.4,100.4,10.0,5.12,32.7,97.1,15.27,11.32,8.35,207.9,Good,29.745833333333334,69.25,6.050833333333333,106.83333333333333,0.8,8,1,235
Delhi,2022-08-24,304.6,378.3,135.0,53.9,90.2,0.2,2.92,96.1,108.1,18.32,20.84,4.94,282.4,Satisfactory,28.3625,76.625,3.4250000000000003,120.75,1.4,8,2,236
Delhi,2022-08-25,468.5,6.5,63.8,106.4,164.2,42.9,3.6,71.8,100.7,11.22,20.61,8.3,246.2,Moderate,29.287499999999998,73.29166666666667,1.3491666666666668,151.41666666666666,0.5,8,3,237
Delhi,2022-08-26,251.4,180.7,40.4,100.9,76.3,16.8,1.59,35.6,189.2,8.71,21.82,0.77,194.4,Good,30.55,64.79166666666667,2.7395833333333335,287.5833333333333,0.4,8,4,238
Delhi,2022-08-27,483.6,19.8,75.9,140.3,84.7,47.8,7.46,34.9,178.0,8.73,4.7,9.86,434.0,Very Poor,30.958333333333332,60.625,4.402916666666667,284.9166666666667,1.8,8,5,239
Delhi,2022-08-28,41.2,23.5,153.1,10.8,85.7,12.3,7.67,2.5,172.7,18.01,14.13,6.54,455.7,Moderate,31.241666666666664,55.583333333333336,3.8874999999999997,269.6666666666667,0.4,8,6,240
Delhi,2022-08-29,253.5,178.8,119.1,34.5,38.0,38.4,8.76,77.3,170.0,3.36,12.43,1.0,424.0,Satisfactory,30.166666666666668,61.708333333333336,1.9829166666666669,211.08333333333334,0.7000000000000001,8,0,241
Delhi,2022-08-30,132.5,77.0,69.7,30.4,233.8,7.5,8.64,8.3,193.3,12.32,13.83,7.25,81.9,Good,30.462500000000002,69.375,1.3166666666666667,198.125,0.1,8,1,242
Delhi,2022-08-31,253.0,233.1,72.1,68.1,205.3,12.4,5.78,65.9,23.8,13.23,20.18,3.89,330.3,Severe,31.558333333333334,61.791666666666664,2.464583333333333,272.9166666666667,0.4,8,2,243
Delhi,2022-09-01,484.6,476.3,54.7,55.0,144.7,7.0,2.71,32.4,15.3,15.9,26.53,2.07,264.5,Moderate,32.09166666666667,60.208333333333336,2.2295833333333333,264.8333333333333,0.0,9,3,244
Delhi,2022-09-02,484.1,499.3,193.2,43.8,184.6,18.5,2.4,53.6,84.1,10.97,14.84,5.21,10.8,Very Poor,31.829166666666666,61.541666666666664,1.6520833333333333,221.16666666666666,0.0,9,4,245
Delhi,2022-09-03,100.2,43.1,147.6,71.3,91.5,27.6,9.85,32.3,48.1,11.03,19.87,5.95,462.1,Very Poor,32.17916666666667,53.625,3.385,283.5,0.0,9,5,246
Delhi,2022-09-04,267.5,372.2,82.7,133.2,210.0,4.4,6.41,77.8,138.2,11.21,1.2,4.67,478.3,Moderate,32.25833333333333,50.916666666666664,3.8925,261.75,0.1,9,6,247
Delhi,2022-09-05,95.3,347.4,146.3,13.8,14.1,18.5,2.48,74.8,113.5,19.66,16.68,8.52,213.7,Very Poor,31.791666666666668,52.625,2.40875,264.0833333333333,0.0,9,0,248
Delhi,2022-09-06,76.4,206.7,27.8,36.6,103.1,23.5,9.5,16.1,128.9,17.68,11.97,8.27,470.2,Poor,32.03333333333333,53.875,1.8829166666666666,302.25,0.0,9,1,249
Delhi,2022-09-07,348.7,321.4,70.1,88.3,222.3,2.5,1.18,49.2,120.3,14.02,26.29,4.61,149.5,Moderate,31.820833333333336,54.25,2.0683333333333334,269.7083333333333,0.0,9,2,250
Delhi,2022-09-08,221.5,388.2,176.5,10.9,170.4,42.2,7.35,22.5,190.5,15.2,16.34,3.06,202.1,Moderate,31.525000000000002,55.416666666666664,1.7158333333333333,63.5,0.0,9,3,251
Delhi,2022-09-09,58.0,104.2,121.8,110.4,212.8,10.7,1.46,63.2,134.4,17.21,12.64,0.27,100.8,Severe,31.5625,64.125,2.22125,105.5,0.2,9,4,252
Delhi,2022-09-10,130.3,225.4,17.4,15.4,111.3,29.7,3.35,96.4,150.6,5.72,18.45,9.85,278.4,Good,30.333333333333332,68.79166666666667,2.5524999999999998,105.75,0.3,9,5,253
Delhi,2022-09-11,113.9,445.3,40.3,100.9,24.1,22.1,9.52,49.4,123.2,16.47,10.27,4.25,44.5,Very Poor,29.670833333333334,68.5,2.77,103.125,5.7,9,6,254
Delhi,2022-09-12,238.4,391.2,186.6,75.3,79.7,37.5,4.83,17.1,75.9,7.6,25.07,1.54,161.9,Moderate,30.28333333333333,64.54166666666667,2.7891666666666666,80.33333333333333,0.2,9,0,255
Delhi,2022-09-13,77.6,214.4,23.4,127.3,143.2,9.1,8.1,68.4,12.7,8.06,3.82,8.4,279.2,Poor,29.474999999999998,67.54166666666667,4.5075,86.25,2.9,9,1,256
Delhi,2022-09-14,263.0,276.8,149.3,112.6,207.0,41.6,5.38,65.9,157.6,2.91,5.75,2.29,290.0,Very Poor,27.633333333333336,76.54166666666667,5.036666666666666,74.83333333333333,9.9,9,2,257
Delhi,2022-09-15,10.9,491.1,138.5,86.9,45.2,21.6,9.95,27.3,35.7,16.4,9.75,7.39,76.6,Moderate,26.2625,85.20833333333333,3.9137500000000003,60.541666666666664,17.7,9,3,258
Delhi,2022-09-16,75.6,77.8,181.7,76.4,213.1,46.2,0.96,54.7,3.2,11.47,19.56,2.0,159.1,Moderate,25.9875,85.5,2.6454166666666667,175.0,6.2,9,4,259
Delhi,2022-09-17,472.5,515.0,59.9,14.8,26.1,26.4,5.5,11.9,61.0,3.78,8.62,9.25,264.0,Moderate,27.4875,80.375,2.3000000000000003,222.625,0.0,9,5,260
Delhi,2022-09-18,475.2,538.9,31.6,132.9,159.3,33.7,3.74,84.4,133.1,17.08,29.96,1.8,16.7,Poor,27.891666666666666,80.66666666666667,1.72625,199.75,0.30000000000000004,9,6,261
Delhi,2022-09-19,402.5,469.4,39.0,5.7,232.0,44.7,3.57,80.2,17.4,3.67,13.95,4.41,189.6,Very Poor,28.4875,77.58333333333333,1.6454166666666667,259.625,0.1,9,0,262
Delhi,2022-09-20,301.2,520.8,175.3,39.6,212.1,42.8,1.4,14.6,40.7,9.24,18.16,2.29,333.8,Moderate,27.22083333333333,85.20833333333333,1.2954166666666667,109.41666666666667,6.5,9,1,263
Delhi,2022-09-21,341.6,83.2,42.4,60.7,170.1,46.2,7.2,18.0,38.9,8.66,9.31,3.85,79.2,Moderate,27.349999999999998,84.83333333333333,1.6104166666666666,97.29166666666667,4.1,9,2,264
Delhi,2022-09-22,143.5,130.7,82.1,110.3,162.0,49.7,2.55,81.9,143.8,11.4,26.17,7.93,285.7,Poor,25.329166666666666,92.04166666666667,2.7191666666666667,102.125,40.0,9,3,265
Delhi,2022-09-23,359.7,379.9,33.1,89.9,215.2,35.9,3.28,35.4,178.7,19.39,4.21,3.19,451.4,Poor,24.858333333333334,93.625,3.3804166666666666,76.5,44.7,9,4,266
Delhi,2022-09-24,221.6,54.0,122.6,50.9,134.2,49.7,9.9,64.2,151.0,1.8,12.67,4.25,341.5,Moderate,24.724999999999998,93.41666666666667,4.538333333333333,100.16666666666667,49.2,9,5,267
Delhi,2022-09-25,258.8,566.7,177.8,56.3,128.2,17.1,6.64,73.0,123.3,10.32,15.66,8.41,197.2,Poor,26.412499999999998,84.66666666666667,2.7741666666666664,196.41666666666666,1.8,9,6,268
Delhi,2022-09-26,411.1,122.9,7.6,136.2,92.8,48.6,0.54,1.6,1.2,17.15,15.24,9.38,175.3,Very Poor,26.670833333333334,83.66666666666667,2.274583333333333,246.75,0.0,9,0,269
Delhi,2022-09-27,57.1,334.7,3.1,88.7,63.5,10.4,7.81,6.8,34.7,16.27,8.57,4.57,121.6,Poor,26.695833333333336,80.41666666666667,2.2033333333333336,301.9166666666667,0.0,9,1,270
Delhi,2022-09-28,482.3,149.6,9.6,4.2,49.2,10.6,0.28,22.5,180.9,7.08,1.81,6.12,30.6,Very Poor,27.179166666666664,78.33333333333333,1.8604166666666666,306.6666666666667,0.0,9,2,271
Delhi,2022-09-29,314.3,427.1,165.8,54.1,97.8,2.6,3.08,28.6,82.2,5.58,23.6,8.18,465.7,Good,27.0125,79.16666666666667,2.2433333333333336,301.625,0.0,9,3,272
Delhi,2022-09-30,311.9,13.2,170.2,8.1,50.9,38.4,7.81,22.2,85.8,6.92,21.73,8.24,85.7,Very Poor,27.333333333333332,77.33333333333333,2.13875,280.2083333333333,0.0,9,4,273
Delhi,2022-10-01,352.5,537.9,156.8,12.4,144.0,28.5,7.5,4.5,186.5,1.55,2.62,2.54,150.4,Good,27.608333333333334,75.41666666666667,2.1675,297.5833333333333,0.0,10,5,274
Delhi,2022-10-02,208.0,382.0,36.1,13.3,91.8,18.7,7.39,40.1,98.4,8.74,15.33,0.93,97.3,Satisfactory,27.808333333333334,70.04166666666667,2.3583333333333334,274.3333333333333,0.0,10,6,275
Delhi,2022-10-03,138.4,343.8,169.5,40.6,224.9,14.2,7.62,77.8,30.6,1.48,11.12,6.04,307.6,Severe,27.708333333333332,62.541666666666664,3.9629166666666666,304.0416666666667,0.0,10,0,276
Delhi,2022-10-04,173.1,163.4,137.8,51.6,89.1,28.5,6.97,22.9,0.6,9.15,8.73,2.03,425.2,Moderate,27.579166666666666,68.70833333333333,2.6475,223.41666666666666,0.0,10,1,277
Delhi,2022-10-05,89.7,312.0,172.2,95.6,197.1,26.3,7.07,34.8,147.7,15.89,14.18,3.24,323.9,Satisfactory,26.90416666666667,78.58333333333333,1.8412499999999998,104.70833333333333,1.3,10,2,278
Delhi,2022-10-06,96.7,516.4,22.8,80.7,247.0,5.2,5.35,83.4,26.2,11.81,9.07,4.21,290.5,Severe,26.34583333333333,75.5,2.67375,90.70833333333333,0.0,10,3,279
Delhi,2022-10-07,356.6,353.8,56.6,125.6,216.8,34.3,3.75,27.8,191.0,4.37,14.44,9.85,308.7,Good,24.46666666666667,83.04166666666667,3.262916666666667,80.33333333333333,1.4,10,4,280
Delhi,2022-10-08,289.1,204.2,112.8,97.4,177.6,7.4,8.09,51.8,154.3,2.05,13.81,2.46,180.7,Moderate,22.554166666666664,94.5,3.591666666666667,81.45833333333333,41.1,10,5,281
Delhi,2022-10-09,183.8,344.8,142.4,141.9,120.2,48.8,0.36,41.7,34.6,8.2,1.19,4.4,180.6,Severe,22.554166666666664,93.25,3.3404166666666666,60.625,52.5,10,6,282
Delhi,2022-10-10,183.8,185.7,139.7,73.6,9.5,13.1,0.1,99.0,87.2,6.79,15.21,2.66,356.2,Moderate,23.241666666666664,88.375,2.77,80.29166666666667,1.1,10,0,283
Delhi,2022-10-11,11.1,486.3,50.8,33.4,243.6,20.2,5.33,51.4,76.0,1.13,18.08,8.21,90.4,Satisfactory,23.337500000000002,88.41666666666667,1.4391666666666667,199.08333333333334,2.2,10,1,284
Delhi,2022-10-12,178.3,557.4,27.4,52.0,145.6,39.0,3.13,42.2,10.4,12.91,7.36,4.64,433.7,Satisfactory,23.708333333333332,84.83333333333333,1.6679166666666667,236.125,0.0,10,2,285
Delhi,2022-10-13,127.5,295.1,75.1,100.2,217.5,48.0,6.18,90.4,163.9,18.66,24.27,3.93,304.9,Good,23.829166666666666,74.875,2.4370833333333333,304.375,0.0,10,3,286
Delhi,2022-10-14,200.0,353.8,132.4,22.5,23.8,20.6,0.38,58.2,77.3,9.05,0.91,3.41,93.8,Very Poor,23.695833333333336,70.79166666666667,2.5587500000000003,303.5,0.0,10,4,287
Delhi,2022-10-15,69.6,596.8,129.6,22.5,120.1,31.8,0.12,69.3,172.0,2.15,11.46,8.74,360.4,Moderate,23.870833333333334,70.83333333333333,2.21875,296.3333333333333,0.0,10,5,288
Delhi,2022-10-16,370.8,312.6,78.1,62.5,151.6,19.3,1.66,8.9,47.7,9.57,17.87,3.69,35.2,Satisfactory,23.979166666666668,72.45833333333333,1.7091666666666665,306.2083333333333,0.0,10,6,289
Delhi,2022-10-17,170.9,43.2,41.7,29.9,166.4,42.3,9.57,8.2,23.5,3.69,15.65,4.66,171.6,Good,24.224999999999998,67.5,1.8958333333333333,269.5,0.0,10,0,290
Delhi,2022-10-18,361.8,127.9,174.3,118.1,152.1,15.7,1.5,51.8,51.1,0.95,5.38,6.02,380.6,Very Poor,23.958333333333332,67.20833333333333,1.9054166666666668,227.66666666666666,0.0,10,1,291
Delhi,2022-10-19,310.6,443.4,102.8,46.2,236.3,4.3,9.47,95.1,69.0,8.85,2.75,7.79,463.7,Moderate,23.65833333333333,70.375,1.6733333333333331,200.08333333333334,0.0,10,2,292
Delhi,2022-10-20,61.8,42.1,29.6,146.7,15.7,32.1,8.49,33.6,150.2,14.59,19.47,1.59,223.7,Good,23.329166666666666,67.54166666666667,1.60125,159.5,0.0,10,3,293
Delhi,2022-10-21,350.8,472.8,3.5,98.5,127.0,37.4,9.19,45.9,148.9,1.87,15.19,9.89,207.4,Very Poor,24.224999999999998,69.0,1.2016666666666667,233.91666666666666,0.0,10,4,294
Delhi,2022-10-22,172.0,256.1,103.1,2.9,186.8,35.3,9.21,98.7,55.6,12.18,21.29,0.88,345.4,Very Poor,22.96666666666667,69.75,2.2729166666666667,305.3333333333333,0.0,10,5,295
Delhi,2022-10-23,165.2,502.2,76.0,124.0,54.4,10.3,1.11,74.5,120.7,3.88,22.97,1.65,440.2,Severe,21.974999999999998,68.20833333333333,1.9108333333333334,283.7916666666667,0.0,10,6,296
Delhi,2022-10-24,350.3,177.9,199.6,55.3,226.4,21.5,2.81,99.1,181.5,1.66,0.5,7.81,488.9,Poor,22.195833333333336,65.08333333333333,2.65125,311.5416666666667,0.0,10,0,297
Delhi,2022-10-25,448.2,310.0,33.2,103.7,169.5,5.6,3.68,19.8,64.3,18.94,21.12,2.17,303.5,Moderate,21.866666666666664,59.541666666666664,3.0829166666666663,297.2916666666667,0.0,10,1,298
Delhi,2022-10-26,439.9,524.5,90.6,58.7,160.5,20.1,0.79,25.4,32.1,19.69,20.96,7.95,443.2,Satisfactory,22.633333333333336,66.875,1.7,230.41666666666666,0.0,10,2,299
Delhi,2022-10-27,385.6,81.8,189.2,24.0,190.2,30.9,1.11,18.8,161.7,17.69,7.76,5.06,370.3,Severe,23.587500000000002,66.79166666666667,1.2766666666666666,248.04166666666666,0.0,10,3,300
Delhi,2022-10-28,32.1,486.6,104.4,135.0,198.6,10.4,7.74,91.3,132.2,3.03,21.84,3.47,217.6,Severe,22.933333333333334,70.75,1.5854166666666665,204.33333333333334,0.0,10,4,301
Delhi,2022-10-29,267.6,37.4,45.7,123.5,131.4,38.7,3.62,52.8,61.6,4.83,28.39,7.65,482.9,Good,23.2,68.91666666666667,1.3220833333333333,243.83333333333334,0.0,10,5,302
Delhi,2022-10-30,113.6,242.4,107.4,72.2,205.5,42.6,4.18,73.9,156.0,0.13,9.28,4.86,80.0,Poor,22.579166666666666,68.58333333333333,1.9779166666666665,284.0833333333333,0.0,10,6,303
Delhi,2022-10-31,254.4,143.3,21.8,103.7,190.7,49.0,8.89,96.2,8.6,5.28,27.61,1.89,205.0,Poor,22.979166666666668,69.29166666666667,1.415,221.875,0.0,10,0,304
Delhi,2022-11-01,267.3,372.9,73.6,133.9,67.6,38.3,0.12,89.8,71.8,6.61,20.6,7.98,233.5,Poor,23.47083333333333,72.25,1.6545833333333333,188.04166666666666,0.0,11,1,305
Delhi,2022-11-02,373.1,31.9,34.4,39.9,152.0,0.9,8.17,48.6,34.5,17.96,1.21,2.38,198.2,Very Poor,23.083333333333332,74.33333333333333,2.1750000000000003,263.9583333333333,0.0,11,2,306
Delhi,2022-11-03,399.4,233.8,130.9,125.7,181.2,8.3,4.94,91.2,198.9,0.74,7.99,5.37,60.5,Satisfactory,23.116666666666664,69.79166666666667,2.8475,293.7916666666667,0.0,11,3,307
Delhi,2022-11-04,72.3,79.6,11.4,12.6,192.0,32.8,7.92,10.1,174.6,0.19,2.45,2.62,98.3,Severe,24.066666666666666,70.16666666666667,1.095,168.08333333333334,0.0,11,4,308
Delhi,2022-11-05,81.9,293.2,136.8,45.3,46.0,6.0,0.49,96.0,127.8,8.0,0.83,5.08,71.3,Good,23.741666666666664,78.125,2.3075,112.375,0.0,11,5,309
Delhi,2022-11-06,335.8,371.4,48.1,100.8,227.5,21.3,7.2,86.2,134.2,13.58,2.93,3.41,30.5,Satisfactory,23.145833333333332,81.20833333333333,1.9770833333333335,140.08333333333334,0.0,11,6,310
Delhi,2022-11-07,132.1,15.4,0.1,94.2,41.6,45.0,1.05,98.9,122.3,2.52,17.04,1.0,169.9,Satisfactory,23.1125,76.83333333333333,1.5875000000000001,155.625,0.4,11,0,311
Delhi,2022-11-08,379.3,166.6,71.4,100.8,12.4,1.7,9.53,86.0,62.2,13.8,24.64,5.62,497.4,Very Poor,21.47083333333333,79.83333333333333,1.8399999999999999,207.83333333333334,5.6,11,1,312
Delhi,2022-11-09,200.9,210.0,37.2,131.9,246.3,29.1,0.76,73.8,26.9,5.78,6.9,6.13,288.8,Very Poor,21.72083333333333,74.5,1.1420833333333333,233.66666666666666,0.0,11,2,313
Delhi,2022-11-10,398.5,19.2,194.7,106.3,1.7,42.5,0.52,52.1,162.1,13.18,29.62,1.73,476.4,Very Poor,21.083333333333332,75.375,2.1416666666666666,272.375,0.0,11,3,314
Delhi,2022-11-11,129.2,21.6,9.7,65.7,43.5,25.2,7.03,95.9,195.8,6.5,8.14,7.32,39.4,Severe,20.041666666666668,66.5,3.09125,295.0833333333333,0.0,11,4,315
Delhi,2022-11-12,413.3,550.0,48.4,5.9,179.0,44.1,6.68,9.2,131.6,1.55,20.45,2.94,166.0,Good,19.7625,60.833333333333336,3.53375,295.1666666666667,0.0,11,5,316
Delhi,2022-11-13,370.6,171.5,157.8,47.4,146.5,3.0,1.03,47.7,75.6,0.85,29.98,4.74,338.4,Moderate,20.041666666666668,63.458333333333336,2.7420833333333334,279.0,0.0,11,6,317
Delhi,2022-11-14,343.6,159.8,82.3,98.2,18.6,46.0,9.83,40.9,135.6,19.06,29.99,2.4,236.7,Good,20.641666666666666,65.70833333333333,2.2833333333333337,131.20833333333334,0.0,11,0,318
Delhi,2022-11-15,64.2,528.2,92.8,77.6,72.0,11.6,4.89,45.4,24.2,4.02,15.99,4.7,499.9,Very Poor,20.354166666666668,67.04166666666667,1.83125,248.0,0.0,11,1,319
Delhi,2022-11-16,136.9,263.9,88.8,70.2,248.8,32.5,6.74,69.4,73.7,0.44,29.8,6.13,462.8,Good,19.270833333333332,62.958333333333336,2.7449999999999997,312.0,0.0,11,2,320
Delhi,2022-11-17,455.8,589.6,127.8,58.9,104.4,48.2,7.64,96.2,171.6,3.63,28.34,9.94,381.0,Good,17.95,63.583333333333336,3.3229166666666665,291.625,0.0,11,3,321
Delhi,2022-11-18,359.5,89.3,96.2,95.4,126.3,8.3,9.14,86.3,76.9,9.26,19.16,1.59,377.8,Good,17.120833333333334,62.208333333333336,2.4720833333333334,297.6666666666667,0.0,11,4,322
Delhi,2022-11-19,148.0,309.4,126.5,105.5,95.9,29.0,1.74,56.5,126.4,7.07,28.83,4.45,295.0,Good,17.208333333333332,65.45833333333333,2.033333333333333,302.75,0.0,11,5,323
Delhi,2022-11-20,19.6,185.9,55.2,24.8,132.2,5.2,2.83,8.9,51.9,1.66,11.39,2.13,27.7,Severe,17.537499999999998,65.16666666666667,2.4829166666666667,303.2083333333333,0.0,11,6,324
Delhi,2022-11-21,484.0,198.4,121.9,48.5,229.0,34.2,8.51,24.4,67.8,17.32,2.88,7.31,59.4,Poor,17.8875,61.041666666666664,3.1191666666666666,296.75,0.0,11,0,325
Delhi,2022-11-22,305.6,507.3,79.8,33.9,21.3,45.2,8.35,77.2,27.6,2.01,9.06,6.81,470.2,Poor,17.704166666666666,57.208333333333336,2.8629166666666666,292.6666666666667,0.0,11,1,326
Delhi,2022-11-23,65.5,585.1,101.5,141.3,89.9,33.6,2.09,59.0,153.9,19.86,24.23,8.12,428.0,Very Poor,17.404166666666665,53.25,3.139583333333333,287.2916666666667,0.0,11,2,327
Delhi,2022-11-24,100.6,222.6,32.6,22.0,203.3,17.7,9.95,28.8,28.5,3.37,21.55,4.05,374.3,Good,17.045833333333334,58.125,2.985416666666667,280.625,0.0,11,3,328
Delhi,2022-11-25,340.1,342.2,20.2,114.4,83.6,47.1,1.25,85.1,119.6,4.08,8.11,7.96,257.8,Severe,16.925,64.04166666666667,2.04,294.4166666666667,0.0,11,4,329
Delhi,2022-11-26,209.1,49.3,8.0,132.0,75.1,45.4,1.22,26.7,38.2,2.05,1.98,2.64,495.7,Satisfactory,17.120833333333334,59.75,2.8091666666666666,295.25,0.0,11,5,330
Delhi,2022-11-27,484.1,172.1,95.7,143.3,108.1,15.3,5.34,71.4,48.9,6.04,7.08,2.65,249.7,Very Poor,16.558333333333334,69.95833333333333,2.07375,288.5833333333333,0.0,11,6,331
Delhi,2022-11-28,357.7,16.5,21.2,48.8,239.8,1.5,1.07,73.0,7.6,4.7,15.45,2.63,397.9,Good,16.783333333333335,69.29166666666667,1.58875,263.7083333333333,0.0,11,0,332
Delhi,2022-11-29,199.5,3.8,55.6,59.4,170.7,49.1,1.55,81.1,109.5,16.96,27.03,8.41,322.0,Poor,16.491666666666667,72.25,2.055833333333333,286.2916666666667,0.0,11,1,333
Delhi,2022-11-30,105.9,152.4,196.1,12.3,37.9,16.0,4.97,8.6,128.4,18.8,10.49,4.06,9.3,Satisfactory,16.545833333333334,75.41666666666667,2.012916666666667,291.4166666666667,0.0,11,2,334
Delhi,2022-12-01,70.1,519.2,1.5,44.1,45.9,38.8,0.28,51.5,68.9,0.88,6.33,6.78,316.5,Moderate,16.333333333333332,76.33333333333333,2.2108333333333334,281.25,0.0,12,3,335
Delhi,2022-12-02,302.0,443.0,146.6,138.0,108.5,47.2,9.56,70.3,168.6,15.05,23.84,3.18,48.2,Very Poor,16.912499999999998,73.70833333333333,1.4308333333333334,269.9166666666667,0.0,12,4,336
Delhi,2022-12-03,116.3,198.9,199.8,77.2,86.2,34.9,1.64,26.8,143.1,11.81,9.93,3.75,113.9,Satisfactory,16.8125,76.125,1.5383333333333333,253.20833333333334,0.0,12,5,337
Delhi,2022-12-04,221.0,395.5,134.2,16.8,201.0,31.4,7.42,34.5,70.8,16.52,16.92,6.36,217.2,Very Poor,16.166666666666668,76.25,2.2295833333333333,283.2916666666667,0.0,12,6,338
Delhi,2022-12-05,91.2,576.7,61.1,40.2,219.5,8.2,3.31,55.8,198.0,13.9,27.5,4.78,274.1,Satisfactory,15.200000000000001,76.83333333333333,1.8808333333333334,295.0,0.0,12,0,339
Delhi,2022-12-06,64.5,169.4,16.5,94.3,133.5,7.0,5.93,99.6,171.9,12.64,5.0,3.01,246.9,Very Poor,15.883333333333333,70.41666666666667,3.5408333333333335,289.125,0.0,12,1,340
Delhi,2022-12-07,278.8,62.6,13.8,39.1,113.2,47.6,4.69,7.8,123.5,18.67,5.88,1.39,223.7,Moderate,16.295833333333334,69.04166666666667,4.1570833333333335,286.625,0.0,12,2,341
Delhi,2022-12-08,225.9,40.6,59.1,51.1,28.4,0.9,4.5,11.1,19.8,19.66,10.35,3.67,487.1,Very Poor,15.666666666666666,75.375,2.973333333333333,299.25,0.0,12,3,342
Delhi,2022-12-09,307.6,287.3,59.1,128.7,139.8,37.0,9.91,74.4,137.1,15.25,22.98,1.11,218.6,Severe,15.9125,78.5,2.2075,290.6666666666667,0.0,12,4,343
Delhi,2022-12-10,159.6,478.0,164.3,21.8,52.2,38.0,8.53,4.2,199.4,0.41,18.95,3.21,18.3,Satisfactory,16.625,74.625,2.3004166666666666,309.0,0.0,12,5,344
Delhi,2022-12-11,166.6,540.5,45.3,86.4,248.2,37.9,0.5,91.5,115.6,18.38,20.45,3.87,343.5,Satisfactory,17.075,71.16666666666667,2.61625,303.2916666666667,0.0,12,6,345
Delhi,2022-12-12,381.9,252.6,52.2,64.9,232.6,17.3,7.07,49.1,92.3,18.25,14.55,1.49,154.5,Very Poor,16.825,62.666666666666664,3.0083333333333333,299.0416666666667,0.0,12,0,346
Delhi,2022-12-13,246.6,525.7,39.3,76.3,163.5,49.8,8.21,80.2,122.6,11.72,11.45,6.54,8.4,Satisfactory,16.795833333333334,54.458333333333336,4.171666666666667,297.5416666666667,0.0,12,1,347
Delhi,2022-12-14,18.3,35.0,49.7,53.1,238.5,41.6,9.27,0.5,84.2,0.15,11.39,0.61,140.1,Poor,15.475,56.25,3.8470833333333334,294.5416666666667,0.0,12,2,348
Delhi,2022-12-15,406.2,376.5,85.4,14.0,29.2,27.7,3.08,24.6,77.8,15.7,20.36,1.98,453.3,Severe,14.4375,59.708333333333336,3.3504166666666664,283.6666666666667,0.0,12,3,349
Delhi,2022-12-16,6.6,328.9,1.5,43.3,66.3,47.8,2.39,58.2,113.6,6.39,3.58,9.5,258.9,Very Poor,13.816666666666668,70.25,2.7266666666666666,270.9583333333333,0.0,12,4,350
Delhi,2022-12-17,479.8,285.7,142.0,39.2,73.4,3.0,1.21,24.8,176.2,6.08,8.58,8.76,246.9,Good,13.758333333333333,74.95833333333333,2.2725,275.6666666666667,0.0,12,5,351
Delhi,2022-12-18,368.0,130.0,93.3,28.7,93.1,19.4,9.11,21.1,46.5,14.54,15.65,7.7,279.5,Good,13.879166666666668,80.25,1.9554166666666666,297.4166666666667,0.0,12,6,352
Delhi,2022-12-19,144.4,130.1,152.1,98.5,159.1,41.9,8.45,44.5,175.3,12.16,28.19,3.8,386.3,Poor,13.991666666666667,81.875,2.1158333333333332,305.4166666666667,0.0,12,0,353
